headline_clean,label,source
"Record breaking roller coasters that are the highest, fastest, longest, steepest, most expensive in the US",1,FoxNews
The best ways to keep your home free of pet hair,0,NBC
Biden is clearly in poor health. We deserve an honest and transparent report,1,FoxNews
Putin and Xi vow to deepen 'no limits' partnership as Russia advances in Ukraine,0,NBC
"Adoption fraud was widespread for many South Koreans adopted into Western countries, AP finds",0,NBC
'Litigation is a certainty': Trump's call to end birthright citizenship would face a mountain of opposition,0,NBC
"Pro Hamas group that helped organize college protests is a 'sham charity,' Treasury says",0,NBC
"Videos, flight data show plane crash believed to have killed Prigozhin",0,NBC
"An AI powered bot army on X spread pro Trump and pro GOP propaganda, research shows",0,NBC
Harris slammed for pledging millions to Lebanon as North Carolina suffers,1,FoxNews
Liam Payne’s One Direction bandmate shares ‘heartbreaking’ final moments together in Argentina,1,FoxNews
Republican Dave McCormick launches bid for vulnerable Senate seat in battleground state,1,FoxNews
"Don Lemon dropped by X, claims Elon Musk retaliated over their interview: He's 'mad at me'",1,FoxNews
"Olympic boxer deemed to have male chromosomes wins fight in 46 seconds, opponent left in tears after hard hits",1,FoxNews
Senior Hamas leader killed in Beirut was a key figure who patched up ties with Iran,0,NBC
Abortion rights to expand in blue states after Roe v Wade overturned in Dobbs decision,1,FoxNews
Florida's DeSantis backed school board candidates win as he declares state as 'where woke goes to die',0,NBC
Vulnerable Democrat Tammy Baldwin's support of sanctuary cities highlighted in Wisconsin ad,1,FoxNews
Aftershocks rattle Puerto Rico as islanders confront new crisis,0,NBC
"Jan. 6 committee staffers told preliminary plan for final report would focus largely on Trump, not on law enforcement failures, sources say",0,NBC
These Amazon travel mugs keep your coffee hot all morning long,0,NBC
Freed Hamas hostages come home to find kibbutz destroyed,0,NBC
Israel bans UN secretary general over anti Israel actions: 'Doesn't deserve to set foot on Israeli soil',1,FoxNews
California sues beach city over voter ID law backed by majority of residents,1,FoxNews
"Migrant controversy hits heartland as Alabama council meeting boils over, state officials slam feds' 'mess'",1,FoxNews
Florida homeowners fear soaring insurance cost after hurricanes,1,FoxNews
Georgia high court restores state's 6 week 'heartbeat' abortion law,1,FoxNews
"CVS replaces CEO as profits, share price suffer",0,NBC
"Back to school by the numbers: Key stats about students, teachers and the school year",1,FoxNews
How Modi lost his magic and his majority in India election surprise,0,NBC
St. Patrick's Day: The history behind the holiday in the United States,1,FoxNews
Chargers take aim at Chiefs’ Harrison Butker in schedule release video by depicting kicker in the kitchen,1,FoxNews
Judge denies Trump bid to dismiss classified documents case using Presidential Records Act,0,NBC
"Trump vows to 'end all sanctuary cities,' restore 'normalcy' at 'Faulkner Focus' town hall with female voters",1,FoxNews
Kristi Noem faces lawsuit after promoting Texas dentist on social media,0,NBC
"Netanyahu's speech was cheered in Congress, decried by hostage families back home",0,NBC
Columbia anti Israel agitators to reach ‘crescendo of intimidation’ as school suffers latest black eye,1,FoxNews
Trump quickly moves to define Harris as 'more left than Bernie Sanders',1,FoxNews
These face washes use ingredients like salicylic acid and benzoyl peroxide to clear acne,0,NBC
Florida Supreme Court will hear GOP challenge to proposed amendment on abortion,0,NBC
Meta says it broke up Chinese influence operation looking to exploit U.S. political divisions,0,NBC
"Nearly 200 GOP lawmakers blast Biden's EPA for targeting farmers, ranchers: 'Egregious federal overreach'",1,FoxNews
37+ gifts any woman in your life will love,0,NBC
David Axelrod cautions against overconfidence in Kamala Harris: 'It's an Electoral College fight',1,FoxNews
"Long before Helene, IV fluid shortages plagued hospitals",0,NBC
"Trump camp thanks WH for confirming there's 'no daylight' between Harris, Biden: 'Kamala created this mess'",1,FoxNews
11 Amazon sleep products to help you fall asleep and wake up energized,0,NBC
MS 13 gang member suspected of murder allowed to attend Maryland high school,1,FoxNews
'There's only one': Battleground state voters reveal which presidential candidate they prefer on the economy,1,FoxNews
201+ AAPI owned businesses to support in 2025 and beyond,0,NBC
19+ products our editors bought in May that we can’t stop talking about,0,NBC
'Elvis' takes No. 1 after tie with 'Top Gun: Maverick',1,FoxNews
Russia transfers heavy military equipment to Crimea as fighting intensifies in Donetsk,1,FoxNews
I'm the cake artist who won at the Supreme Court. Here's why I'm still in court,1,FoxNews
John Kerry targets agriculture as part of climate crusade,1,FoxNews
Double cleansing can be a game changer for your skin … or make it worse. Here’s how to do it right.,0,NBC
Josh Shapiro says antisemitism played no role in VP discussions and slams Trump's comments,0,NBC
Democrat Josh Shapiro defeats Republican Doug Mastriano in Pennsylvania governor's race,0,NBC
"Health, happiness and helping others are vital parts of free and responsible society, Founding Fathers taught",1,FoxNews
"In Mideast trip, Biden to face calls for tougher action against Iran",0,NBC
Investigation into second assassination attempt on Donald Trump continues,1,FoxNews
South Korea responds to North’s trash balloons with loudspeaker broadcasts,0,NBC
"Jeep saluting US military and veterans with $1,000 cash back deal",1,FoxNews
Dems look to force votes on emergency abortion as abortion pill deaths make headlines,1,FoxNews
"After she was freed, Israeli hostage offered a handshake to her Hamas captor",0,NBC
"North Korea's Kim Jong Un calls South Korea a foreign, hostile country",0,NBC
Massacre by Iran's terror proxy Hezbollah could lead to full blown war in Mideast,1,FoxNews
'It'll upend the community': PA town roiled by talk of migrant housing in Civil War era orphanage building,1,FoxNews
'Not everything in life is a conspiracy': Andy Kim rejects claim he wore North Korean flag,0,NBC
Biden campaign sends all staff memo hoping to calm post debate concerns,1,FoxNews
Kamala Harris tells 'The View' she can't think of anything she would have done differently from Biden,1,FoxNews
Facebook's Oversight Board to consider whether 'from the river to the sea' is hate speech,0,NBC
Cuba says the U.S. embargo is 'genocidal.' What does it really do?,0,NBC
"Netanyahu won’t agree to hostage deal unless it polls well for him, Israeli families say they were told",0,NBC
VP Harris mocked for being 'too scared' to do interview without Walz: 'She simply cannot be left unattended',1,FoxNews
"Latinos shifting to Trump because they have 'internalized racism,' journalist claims",1,FoxNews
Jan. 6 rioter who assaulted police says she was 'duped' by Trump's election lies,0,NBC
Republicans raise alarm as Biden admin prepares plan to protect wolves nationwide,1,FoxNews
WWII bomb revealed in drought hit waters of Italy’s River Po,0,NBC
GOP Sen. Rick Scott to face off against Democrat Debbie Mucarsel Powell in Florida,0,NBC
Country music is typically a white space. Mickey Guyton is ready to change it.,0,NBC
'He has a way of connecting with our people': Southside Chicago resident believes Trump is gaining support,1,FoxNews
"Taylor Swift has message for Super Tuesday voters as Trump, Haley, Biden compete",1,FoxNews
Evangelical environmentalists push for climate votes as election nears: 'Care for God's creation',0,NBC
Mossimo Giannulli reports to prison to begin 5 month sentence in the college admissions scandal,1,FoxNews
"Girl, 10, asks America for help from Gaza City",0,NBC
Trump says Kamala Harris will not participate in debate on Sept. 4,1,FoxNews
Netanyahu lashes out at U.N. as he defends Israel's actions in Gaza and Lebanon,0,NBC
Share of college students blaming Hamas for Oct. 7 attack on Israel declines in new poll,0,NBC
Heat in one Arizona county played a role in 645 deaths last year,0,NBC
"Meet the American who made us flip for hamburgers, Louis Lassen, Danish immigrant street wagon cook",1,FoxNews
Proud Boys blame Trump as defendants prepare to find out fate in sedition trial,0,NBC
"Hundreds of desperate Gazans rush aid truck, lament little food in Gaza City",0,NBC
Mark Cuban says he plans to leave ABC's 'Shark Tank' after season 16,0,NBC
Trump discusses using military to expel illegal immigrants in second term: 'These aren't civilians',1,FoxNews
Hurricane chaser in Florida says Milton prompted 'race' for residents to evacuate,1,FoxNews
Police make at least one arrest after some protesters breached a barricade and refused to leave,0,NBC
"After election setbacks, Narendra Modi's image in the U.S. is more important than ever",0,NBC
Top handicapper gives GOP's Tim Sheehy edge against Democrat Jon Tester in Montana race shift,1,FoxNews
Netanyahu vows war as attacks kill hundreds,0,NBC
U.N. peacekeepers in Lebanon pledge not to give in to Israeli demands to 'get out of harm's way',0,NBC
"Despite her call to 'do something' for Harris, Michelle Obama has yet to hit the campaign trail",0,NBC
Former Trump official Stephanie Grisham to speak at the Democratic convention,0,NBC
Border residents speak out against Kamala Harris' record on security: 'Everything is literally open',1,FoxNews
The covert war between Israel and Iran has exploded into view. What comes next?,0,NBC
Theft from the Covid relief plan known as PPP was even worse than we thought,0,NBC
How Taylor Swift transcends America's political divides barely,0,NBC
Cookie Monster hides Sen. Bob Casey's reply on X after Dem sought campaign donation: 'Can you chip in?',1,FoxNews
Taylor Swift sits separate from Brittany Mahomes at Chiefs game amid Trump support controversy,1,FoxNews
Bowman takes a swipe at Hillary Clinton after she backs his opponent: 'Wouldn't call that a major endorsement',1,FoxNews
Rocket attack on town in Israeli controlled Golan Heights kills 11; Netanyahu hurries home,0,NBC
Trump fan gets eight years for assaulting officers during Jan. 6 Capitol breach,0,NBC
Palestinians are using donated eSIM cards to stay in touch with the outside world,0,NBC
4th gen farmer blasts Biden admin for sending billions to Ukraine as US farmers suffer: 'Facing extinction',1,FoxNews
"Capitol Police Officer Brian Sicknick died of natural causes after riot, medical examiner says",0,NBC
FBI interviews classmate of Trump shooter Thomas Matthew Crooks over dislike for politicians,1,FoxNews
"Border Patrol apprehends 58K migrants in August, down from record 250K in December",1,FoxNews
Republican John Duarte wins House race in California's 13th Congressional District,1,FoxNews
American space legend Buzz Aldrin marries 63 year old girlfriend on his 93rd birthday,1,FoxNews
Hurricane Helene: Weather meteorologist rescues woman from car during live shot as floodwaters rise,1,FoxNews
Florida House Primary Election 2024 Live Results,0,NBC
"Half of all global food threatened by growing water crisis, report says",0,NBC
